OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 23  21    -2.66972E-09     -9.55444E-10      3.62234E-10      3.18142E-10
 23  22    -7.50590E-10     -2.94358E-10      1.05073E-10      1.20462E-10
 23  23    -1.42039E-10     -6.27901E-11      1.79178E-11      2.88168E-11
 24   0    -3.69100E-08      0.00000E+00      7.05270E-10      0.00000E+00
 24   1     4.11266E-08      9.00639E-09      2.84835E-09      3.64850E-10
 24   2     5.04512E-08      2.09719E-08     -9.08345E-10      1.19275E-10
 24   3    -2.63599E-08     -2.04443E-08     -2.79800E-09     -1.04159E-09
 24   4    -4.18323E-08     -4.28749E-08      6.27366E-10     -3.63806E-10
 24   5     5.19857E-09      1.40478E-08      2.71539E-09      1.57567E-09
 24   6     2.13682E-08      5.77647E-08     -9.13036E-11      8.53924E-10
 24   7     5.88639E-09      1.20204E-08     -2.49753E-09     -1.86487E-09
 24   8     4.57982E-09     -4.96554E-08     -7.25964E-10     -1.74800E-09
 24   9     6.54071E-09     -3.96180E-08      1.78388E-09      1.54519E-09
 24  10    -1.21039E-08      1.40676E-08      1.38892E-09      2.97483E-09
 24  11    -2.83739E-08      3.77768E-08     -4.44405E-10      2.09098E-10
 24  12    -1.33155E-08      1.87943E-08     -9.30069E-10     -3.13949E-09
 24  13     1.85953E-08     -5.63863E-09     -2.42348E-10     -3.09941E-09
 24  14     3.29009E-08     -1.22754E-08     -6.98269E-11     -1.51390E-10
 24  15     1.98354E-08     -8.10750E-09     -6.63788E-10      2.57427E-09
 24  16    -3.03621E-09     -5.53215E-09     -9.88906E-10      3.30992E-09
 24  17    -1.72003E-08     -6.52099E-09     -5.34415E-10      2.60186E-09
 24  18    -1.86156E-08     -7.29846E-09      2.03489E-10      1.65184E-09
 24  19    -1.31673E-08     -6.03341E-09      6.00612E-10      1.01154E-09
 24  20    -7.10241E-09     -3.73669E-09      5.51390E-10      6.30787E-10
 24  21    -3.07071E-09     -1.79654E-09      3.14859E-10      3.63388E-10
 24  22    -1.06921E-09     -6.81815E-10      1.21788E-10      1.70895E-10
 24  23    -2.87512E-10     -2.00013E-10      3.08364E-11      5.93425E-11
 24  24    -5.18267E-11     -4.01931E-11      4.24356E-12      1.30584E-11
 25   0    -2.67401E-08      0.00000E+00     -5.47116E-10      0.00000E+00
 25   1    -5.98877E-09     -9.05697E-10      1.41872E-09      1.19993E-10
 25   2     3.38699E-08      1.49035E-08      7.91212E-10      3.30166E-10
