OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 24  23     0.00000E+00      0.00000E+00      4.97594E-14      6.94348E-14
 24  24     8.63948E-14     -6.55180E-14      0.00000E+00      0.00000E+00
 25   0     0.00000E+00      0.00000E+00      0.00000E+00      0.00000E+00
 25   1    -8.08924E-09      2.18747E-10      0.00000E+00      0.00000E+00
 25   2     0.00000E+00      0.00000E+00      1.56914E-12      2.89921E-11
 25   3     1.08074E-08     -8.78462E-10      0.00000E+00      0.00000E+00
 25   4     0.00000E+00      0.00000E+00     -3.16450E-12     -2.91486E-11
 25   5    -1.44702E-08      1.96802E-09      0.00000E+00      0.00000E+00
 25   6     0.00000E+00      0.00000E+00     -5.57790E-12     -3.40846E-11
 25   7     1.44284E-08     -2.76359E-09      0.00000E+00      0.00000E+00
 25   8     0.00000E+00      0.00000E+00      3.44076E-11      1.56599E-10
 25   9    -4.85707E-09      1.20569E-09      0.00000E+00      0.00000E+00
 25  10     0.00000E+00      0.00000E+00     -5.28854E-11     -1.90828E-10
 25  11    -9.93428E-09      3.04461E-09      0.00000E+00      0.00000E+00
 25  12     0.00000E+00      0.00000E+00     -2.20624E-11     -6.56025E-11
 25  13     6.63685E-09     -2.43360E-09      0.00000E+00      0.00000E+00
 25  14     0.00000E+00      0.00000E+00      8.34592E-11      2.09873E-10
 25  15     7.85591E-09     -3.37273E-09      0.00000E+00      0.00000E+00
 25  16     0.00000E+00      0.00000E+00      7.53836E-11      1.63265E-10
 25  17     2.75169E-09     -1.36194E-09      0.00000E+00      0.00000E+00
 25  18     0.00000E+00      0.00000E+00      2.66694E-11      5.04080E-11
 25  19     4.73423E-10     -2.67097E-10      0.00000E+00      0.00000E+00
 25  20     0.00000E+00      0.00000E+00      4.75032E-12      7.91212E-12
 25  21     4.30543E-11     -2.74593E-11      0.00000E+00      0.00000E+00
 25  22     0.00000E+00      0.00000E+00      4.31972E-13      6.38548E-13
 25  23     1.91923E-12     -1.37540E-12      0.00000E+00      0.00000E+00
 25  24     0.00000E+00      0.00000E+00      1.69472E-14      2.23473E-14
 25  25     2.82035E-14     -2.26122E-14      0.00000E+00      0.00000E+00
