OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  4
 25   6    -1.01059E-18      2.05915E-19     -3.56959E-20     -1.03940E-19
 25   7     1.72575E-18     -4.50897E-19      3.61297E-20      1.57203E-19
 25   8    -2.88655E-18      5.74884E-19     -5.57015E-20     -1.63311E-19
 25   9     2.81680E-18     -8.90553E-19      5.86994E-20      1.58102E-19
 25  10    -4.69070E-18      6.82243E-19     -5.04470E-20     -1.91654E-19
 25  11     2.88191E-18     -1.35926E-18     -7.62743E-21     -4.05252E-20
 25  12    -6.33260E-18      2.56733E-18      2.78930E-20     -1.97728E-19
 25  13     5.16203E-18     -2.35918E-18     -1.66092E-19     -3.32352E-19
 25  14    -8.12644E-18      3.74051E-18      1.48301E-20     -3.51734E-20
 25  15     5.69830E-18     -4.64396E-18     -4.86934E-19     -6.98895E-19
 25  16    -9.18950E-18      7.70016E-18      1.48447E-20      1.89934E-20
 25  17     8.97305E-18     -6.08608E-18     -1.05233E-18     -8.97885E-19
 25  18    -6.70546E-18      5.69731E-18      4.48091E-19      3.42802E-19
 25  19     7.02764E-18     -9.70741E-18     -1.74125E-18     -1.32637E-18
 25  20     1.27590E-18      3.99258E-18      6.37461E-19      3.47767E-19
 25  21     1.66659E-18     -6.75907E-18     -1.29898E-18     -9.30814E-19
 25  22     1.53572E-18     -3.01813E-18      8.07359E-19      5.54689E-19
 25  23     3.22554E-18     -4.79702E-18     -1.18241E-18     -1.61286E-19
 25  24     6.10676E-18     -1.33599E-17      1.07995E-18      3.57986E-19
 25  25    -1.49147E-18      4.54512E-18      2.09056E-18      8.74569E-19
