OPTIMAL FLOW WITH TARGET RMS   1.30E+01     LMAX_U  25 LMAX_B  1
 22   4     4.81004E-20     -1.10404E-19      2.18042E-22     -4.36407E-21
 22   5    -6.38950E-19      1.56353E-20     -5.80768E-22      4.11094E-22
 22   6    -3.97051E-20     -8.34525E-21     -5.18529E-21     -1.24041E-20
 22   7    -1.12795E-18     -9.60545E-21     -1.18308E-21      2.16912E-23
 22   8    -6.35996E-22     -1.40122E-20     -4.46009E-21     -3.31273E-20
 22   9    -2.77361E-18      4.79439E-19     -3.63585E-21     -2.68110E-21
 22  10     1.18251E-20     -2.95337E-20     -2.71275E-20     -7.88907E-20
 22  11    -4.16576E-18      1.27639E-18     -7.40753E-22      1.03426E-21
 22  12     1.40294E-20     -3.28202E-20     -1.96345E-20     -9.16932E-20
 22  13    -3.71121E-18      2.72486E-18      7.23385E-21      2.52291E-22
 22  14    -5.17052E-20     -4.65080E-20     -1.29979E-19     -2.21249E-19
 22  15    -4.23217E-18      3.68657E-18     -4.01755E-21     -8.22374E-23
 22  16     4.69133E-20     -9.05657E-20     -9.43339E-20     -2.19406E-19
 22  17    -7.35599E-18      4.69131E-18     -1.75308E-21      1.64651E-21
 22  18    -7.41242E-21     -5.71990E-20     -4.37796E-19     -4.69675E-19
 22  19    -5.28867E-18      9.91480E-18      1.32205E-22     -3.48291E-21
 22  20     5.86999E-20      1.15863E-21     -5.14414E-19     -9.58499E-21
 22  21    -1.11291E-17      5.82374E-18      7.72540E-22      5.78567E-22
 22  22    -2.97583E-20      3.23351E-20     -2.00262E-18     -8.43582E-19
 23   0     2.65110E-20      0.00000E+00      1.56866E-30      0.00000E+00
 23   1     8.68306E-20      2.05821E-19      9.50574E-20     -9.25836E-20
 23   2     1.12512E-20      1.03167E-19      6.65888E-23     -2.44265E-21
 23   3    -3.16284E-20      2.95723E-20     -4.35231E-23     -8.72461E-22
 23   4    -4.32790E-19      3.59397E-22     -5.01230E-22     -7.34836E-22
 23   5    -4.08059E-20     -2.51857E-20     -4.64855E-22     -7.55933E-21
 23   6    -9.18873E-19      1.96290E-19      2.13012E-22     -8.66711E-22
 23   7    -1.55156E-20     -5.44376E-20     -1.86964E-22     -1.34364E-20
 23   8    -1.78389E-18      3.68142E-19      7.30583E-22      5.34047E-22
 23   9     2.14499E-20      4.45308E-20     -8.38964E-21     -4.12722E-20
 23  10    -3.31201E-18      9.90817E-19     -7.47609E-23      2.29530E-21
 23  11    -8.79314E-20     -6.49637E-21     -2.74458E-20     -8.74919E-20
 23  12    -3.04446E-18      6.63515E-19      5.97908E-22     -8.63256E-22
 23  13    -3.32591E-20     -5.98294E-20     -7.39459E-20     -1.00456E-19
 23  14    -5.74748E-18      3.42577E-18     -1.56349E-21     -1.29102E-22
 23  15    -4.73479E-20     -2.00640E-20     -1.19495E-19     -1.48600E-19
